ods	id	title	year	type	journal	esi	influscore	news	policy	twitter	wikipedia	authors
3	622	Towards improved migraine management: Determining potential trigger factors in individual patients	2017	Article	CEPHALALGIA	Neuroscience & Behavior	547	66	0	46	0	5
3	736	Unique treatment potential of cannabidiol for the prevention of relapse to drug use: preclinical proof of principle	2018	Article	NEUROPSYCHOPHARMACOLOGY	Neuroscience & Behavior	477	46	0	181	0	9
3	802	Phase I Trial of DNX-2401 for Diffuse Intrinsic Pontine Glioma Newly Diagnosed in Pediatric Patients	2018	Article	NEUROSURGERY	Neuroscience & Behavior	433	168	0	4	0	6
3	871	Association of Antithrombotic Drug Use With Subdural Hematoma Risk	2017	Article	JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION	Neuroscience & Behavior	402	30	0	346	0	7
3	164	Antihistamines and azithromycin as a treatment for COVID-19 on primary health care-A retrospective observational study in elderly patients	2021	Article	PULMONARY PHARMACOLOGY & THERAPEUTICS	Pharmacology & Toxicology	1189	7	0	2116	0	6
3	526	Ambient Air Pollution and Cancer Mortality in the Cancer Prevention Study II	2017	Article	ENVIRONMENTAL HEALTH PERSPECTIVES	Pharmacology & Toxicology	609	76	0	16	1	8
3	683	Evaluating the Association between Artificial Light-at-Night Exposure and Breast and Prostate Cancer Risk in Spain (MCC-Spain Study)	2018	Article	ENVIRONMENTAL HEALTH PERSPECTIVES	Pharmacology & Toxicology	504	80	0	48	0	24
3	702	Trihalomethanes in Drinking Water and Bladder Cancer Burden in the European Union	2020	Article	ENVIRONMENTAL HEALTH PERSPECTIVES	Pharmacology & Toxicology	495	31	0	347	0	30
3	725	Snakebite envenoming	2017	Article	NATURE REVIEWS DISEASE PRIMERS	Pharmacology & Toxicology	484	60	13	177	11	6
3	736	Unique treatment potential of cannabidiol for the prevention of relapse to drug use: preclinical proof of principle	2018	Article	NEUROPSYCHOPHARMACOLOGY	Pharmacology & Toxicology	477	46	0	181	0	9
3	882	Effectiveness of Statins as Primary Prevention in People With Different Cardiovascular Risk: A Population-Based Cohort Study	2018	Article	CLINICAL PHARMACOLOGY & THERAPEUTICS	Pharmacology & Toxicology	397	49	0	5	0	11
3	1166	RISK OF POP MIXTURES ON THE ARCTIC FOOD CHAIN	2017	Article	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	Pharmacology & Toxicology	303	41	0	21	0	5
3	1212	The Association between Lifelong Greenspace Exposure and 3-Dimensional Brain Magnetic Resonance Imaging in Barcelona Schoolchildren	2018	Article	ENVIRONMENTAL HEALTH PERSPECTIVES	Pharmacology & Toxicology	291	23	1	156	0	15
3	1298	Safety of high-dose ivermectin: a systematic review and meta-analysis	2020	Review	JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY	Pharmacology & Toxicology	274	11	0	397	2	10
3	945	Differential effect of assisted reproductive technology and small-for-gestational age on fetal cardiac remodeling	2017	Article	ULTRASOUND IN OBSTETRICS & GYNECOLOGY	Physics	367	46	0	1	0	8
3	2631	Enzymatically Transformable Polymersome-Based Nanotherapeutics to Eliminate Minimal Relapsable Cancer	2021	Article	ADVANCED MATERIALS	Physics	136	19	0	4	0	18
3	2988	Vaginal progesterone decreases preterm birth and neonatal morbidity and mortality in women with a twin gestation and a short cervix: an updated meta-analysis of individual patient data	2017	Review	ULTRASOUND IN OBSTETRICS & GYNECOLOGY	Physics	110	12	2	24	0	13
3	3293	Screening for trisomies by cfDNA testing of maternal blood in twin pregnancy: update of The Fetal Medicine Foundation results and meta-analysis	2019	Article	ULTRASOUND IN OBSTETRICS & GYNECOLOGY	Physics	93	18	0	30	1	7
3	3417	Multicenter screening for pre-eclampsia by maternal factors and biomarkers at 11-13 weeks' gestation: comparison with NICE guidelines and ACOG recommendations	2017	Article	ULTRASOUND IN OBSTETRICS & GYNECOLOGY	Physics	86	9	0	34	0	17
3	36465	Maternal and perinatal outcomes after elective induction of labor at 39 weeks in uncomplicated singleton pregnancy: a meta-analysis	2019	Article	ULTRASOUND IN OBSTETRICS & GYNECOLOGY	Physics	76	9	2	26	0	8
3	3690	Phthalocyanine-Virus Nanofibers as Heterogeneous Catalysts for Continuous-Flow Photo-Oxidation Processes	2019	Article	ADVANCED MATERIALS	Physics	72	8	0	17	0	8
3	3815	Photoactivated Nanoscale Temperature Gradient Detection Using X-ray Absorption Spectroscopy as a Direct Nanothermometry Method	2021	Article	NANO LETTERS	Physics	66	5	0	20	0	9
3	20605	ASPRE trial: incidence of preterm pre-eclampsia in patients fulfilling ACOG and NICE criteria according to risk by FMF algorithm	2018	Article	ULTRASOUND IN OBSTETRICS & GYNECOLOGY	Physics	58	6	0	11	0	16
3	63141	Optimizing Lighting of Rural Roads and Protected Areas with White Light: A Compromise among Light Pollution, Energy Savings, and Visibility	2020	Article	LEUKOS	Physics	55	7	0	2	0	2
3	257	Risky business: linking Toxoplasma gondii infection and entrepreneurship behaviours across individuals and countries	2018	Article	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	Plant & Animal Science	895	72	0	393	1	7
3	298	Mutational signatures impact the evolution of anti-EGFR antibody resistance in colorectal cancer	2021	Article	NATURE ECOLOGY & EVOLUTION	Plant & Animal Science	850	105	0	51	0	12
3	931	Plants for Sustainable Improvement of Indoor Air Quality	2018	Review	TRENDS IN PLANT SCIENCE	Plant & Animal Science	376	45	0	40	0	11
3	1135	Rapid assessment of lamp spectrum to quantify ecological effects of light at night	2018	Article	JOURNAL OF EXPERIMENTAL ZOOLOGY PART A-ECOLOGICAL AND INTEGRATIVE PHYSIOLOGY	Plant & Animal Science	312	35	0	101	2	6
3	1186	The Relationship Between Living with Dogs and Social and Emotional Development in Childhood	2021	Article	ANTHROZOOS	Plant & Animal Science	299	35	0	30	0	5
3	1381	Synergistic mortality between a neonicotinoid insecticide and an ergosterol-biosynthesis-inhibiting fungicide in three bee species	2017	Article	PEST MANAGEMENT SCIENCE	Plant & Animal Science	256	30	0	7	0	10
3	2178	Plasmodium vivax Malaria Viewed through the Lens of an Eradicated European Strain	2020	Article	MOLECULAR BIOLOGY AND EVOLUTION	Plant & Animal Science	171	6	0	209	0	18
3	2264	Fluorescent biomarkers demonstrate prospects for spreadable vaccines to control disease transmission in wild bats	2019	Article	NATURE ECOLOGY & EVOLUTION	Plant & Animal Science	163	12	0	122	0	10
3	2294	Gradual replacement of wild bees by honeybees in flowers of the Mediterranean Basin over the last 50 years	2020	Article	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	Plant & Animal Science	161	0	0	277	0	1
3	2336	Trimethylamine N-oxide is a new plant molecule that promotes abiotic stress tolerance	2021	Article	SCIENCE ADVANCES	Plant & Animal Science	158	10	0	142	0	5
3	79	Association between naturally occurring lithium in drinking water and suicide rates: systematic review and meta-analysis of ecological studies	2020	Review	BRITISH JOURNAL OF PSYCHIATRY	Psychiatry/Psychology	1802	209	0	385	0	7
3	92	Healthy dietary indices and risk of depressive outcomes: a systematic review and meta-analysis of observational studies	2019	Review	MOLECULAR PSYCHIATRY	Psychiatry/Psychology	1713	248	1	442	2	7
3	286	The global burden of disease attributable to alcohol and drug use in 195 countries and territories, 1990-2016: a systematic analysis for the Global Burden of Disease Study 2016	2018	Article	LANCET PSYCHIATRY	Psychiatry/Psychology	861	110	4	354	2	34
3	304	Age at onset of mental disorders worldwide: large-scale meta-analysis of 192 epidemiological studies	2021	Review	MOLECULAR PSYCHIATRY	Psychiatry/Psychology	845	20	0	1065	0	15
3	372	Treated Incidence of Psychotic Disorders in the Multinational EU-GEI Study	2018	Article	JAMA PSYCHIATRY	Psychiatry/Psychology	746	80	0	353	0	27
3	403	Undertreatment of people with major depressive disorder in 21 countries	2017	Article	BRITISH JOURNAL OF PSYCHIATRY	Psychiatry/Psychology	713	79	5	84	0	27
3	478	Interplay of chronotype and school timing predicts school performance	2020	Article	NATURE HUMAN BEHAVIOUR	Psychiatry/Psychology	643	11	0	1001	0	5
3	488	Effect of Multinutrient Supplementation and Food-Related Behavioral Activation Therapy on Prevention of Major Depressive Disorder Among Overweight or Obese Adults With Subsyndromal Depressive Symptoms The MooDFOOD Randomized Clinical Trial	2019	Article	JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION	Psychiatry/Psychology	635	91	0	250	0	34
3	500	The threat of home eviction and its effects on health through the equity lens: A systematic review	2017	Review	SOCIAL SCIENCE & MEDICINE	Psychiatry/Psychology	624	73	3	108	0	6
3	504	Association of Antidepressant Use With Adverse Health Outcomes A Systematic Umbrella Review	2019	Review	JAMA PSYCHIATRY	Psychiatry/Psychology	623	25	0	835	1	17
3	212	Hand-Hygiene Mitigation Strategies Against Global Disease Spreading through the Air Transportation Network	2019	Article	RISK ANALYSIS	Social Sciences, General	1012	82	0	544	0	5
3	376	Watching TV Cooking Programs: Effects on Actual Food Intake Among Children	2020	Article	JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR	Social Sciences, General	741	103	0	49	0	3
3	913	Second-Order Sexual Harassment: Violence Against the Silence Breakers Who Support the Victims	2021	Article	VIOLENCE AGAINST WOMEN	Social Sciences, General	385	32	0	448	1	1
3	1186	The Relationship Between Living with Dogs and Social and Emotional Development in Childhood	2021	Article	ANTHROZOOS	Social Sciences, General	299	35	0	30	0	5
3	1533	Monitoring life expectancy levels during the COVID-19 pandemic: Example of the unequal impact of the first wave on Spanish regions	2020	Article	PLOS ONE	Social Sciences, General	238	13	1	177	1	3
3	1567	A Spatio-Temporal Analysis of the Environmental Correlates of COVID-19 Incidence in Spain	2020	Article	GEOGRAPHICAL ANALYSIS	Social Sciences, General	233	31	0	17	0	5
3	2193	Incorporating TikTok in higher education: Pedagogical perspectives from a corporal expression sport sciences course	2021	Article	JOURNAL OF HOSPITALITY LEISURE SPORT & TOURISM EDUCATION	Social Sciences, General	170	25	0	7	0	3
3	2284	A short dance-exercise intervention as a strategy for improving quality of life in inactive workers	2017	Article	HEALTH EDUCATION JOURNAL	Social Sciences, General	161	23	0	5	0	6
3	2498	Immunity passports, fundamental rights and public health hazards: a reply to Brown et al	2020	Editorial Material	JOURNAL OF MEDICAL ETHICS	Social Sciences, General	145	16	0	30	0	2
3	2529	Declines in Sexual Activity and Function Predict Incident Health Problems in Older Adults: Prospective Findings from the English Longitudinal Study of Ageing	2020	Article	ARCHIVES OF SEXUAL BEHAVIOR	Social Sciences, General	143	16	0	37	0	6
3	70239	Imaging and mapping the impact of clouds on skyglow with all-sky photometry	2017	Article	SCIENTIFIC REPORTS	Space Sciences	55	5	1	32	0	6
3	63993	A sociological study of gender and astronomy in Spain	2018	Article	NATURE ASTRONOMY	Space Sciences	21	0	0	30	0	3
3	33285	Synthetic RGB photometry of bright stars: definition of the standard photometric system and UCM library of spectrophotometric spectra	2021	Article	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	Space Sciences	20	0	0	26	1	13
3	54993	A linear systems approach to protect the night sky: implications for current and future regulations	2020	Article	ROYAL SOCIETY OPEN SCIENCE	Space Sciences	19	0	0	46	0	2
3	70240	Urbanization effect on trends in sunshine duration in China	2017	Article	ANNALES GEOPHYSICAE	Space Sciences	2	0	0	2	0	4
3	55067	Night-time monitoring of the aerosol content of the lower atmosphere by differential photometry of the anthropogenic skyglow	2021	Article	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	Space Sciences	1	0	0	3	0	2
4	37880	Organic food and the impact on human health	2019	Review	CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION	Agricultural Sciences	29	0	0	39	2	4
4	70149	Thresholds of socio-economic and environmental conditions necessary to escape from childhood malnutrition: a natural experiment in rural Gambia	2018	Article	BMC MEDICINE	Agricultural Sciences	20	0	1	29	0	5
4	70150	Impact of Different Levels of Supervision on the Recovery of Severely Malnourished Children Treated by Community Health Workers in Mali	2021	Article	NUTRIENTS	Agricultural Sciences	13	0	0	21	0	10
4	10953	Media use trajectories and risk of metabolic syndrome in European children and adolescents: the IDEFICS/I.Family cohort	2021	Article	INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY	Agricultural Sciences	11	0	0	19	0	15
4	6700	Deprivation Index and Lifestyle: Baseline Cross-Sectional Analysis of the PREDIMED-Plus Catalonia Study	2021	Article	NUTRIENTS	Agricultural Sciences	10	0	0	19	0	9
4	70152	Impact of Integration of Severe Acute Malnutrition Treatment in Primary Health Care Provided by Community Health Workers in Rural Niger	2021	Article	NUTRIENTS	Agricultural Sciences	9	0	0	10	0	9
4	70241	Did the COVID-19 lockdown affect consumers' sustainable behaviour in food purchasing and consumption in China?	2021	Article	FOOD CONTROL	Agricultural Sciences	8	0	0	12	0	3
4	70153	Child Dietary Diversity and Associated Factors Among Children in Somalian IDP Camps	2020	Article	FOOD AND NUTRITION BULLETIN	Agricultural Sciences	8	0	0	1	0	3
4	16850	Factors Associated with Stunting among Children Aged 0 to 59 Months from the Central Region of Mozambique	2017	Article	NUTRIENTS	Agricultural Sciences	7	0	3	7	0	6
4	66759	The Digitalization of the European Agri-Food Cooperative Sector. Determining Factors to Embrace Information and Communication Technologies	2021	Article	AGRICULTURE-BASEL	Agricultural Sciences	7	0	0	15	0	3
4	4136	World-wide barriers and enablers to achieving evidence-informed practice in education: what can be learnt from Spain, England, the United States, and Germany?	2020	Article	HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS	Arts & Humanities	47	0	0	102	0	8
4	70238	Divergent Trajectories of BMI over Age for Adult Baka Pygmy People and their Sympatric Non-Pygmy Populations	2020	Article	HUMAN ECOLOGY	Arts & Humanities	13	0	0	8	0	5
4	66298	Art Education and Development Cooperation: A Project in Educational Centres for Children with Special Needs in India	2021	Article	INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION	Arts & Humanities	12	0	0	16	0	3
4	62523	Collaboration matters: capacity building, up-scaling, spreading, and sustainability in citizen-generated data projects	2021	Article	HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS	Arts & Humanities	8	0	0	10	0	4
4	70242	The music materials in early childhood education: A descriptive study in Galicia (Spain)	2017	Article	INTERNATIONAL JOURNAL OF MUSIC EDUCATION	Arts & Humanities	7	1	0	0	0	2
4	70243	Developing social and civic competence in secondary education through the implementation and evaluation of teaching units and educational environments	2020	Article	HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS	Arts & Humanities	5	0	0	7	0	3
4	62525	Interreligious Dialogue Groups Enabling Human Agency	2021	Article	RELIGIONS	Arts & Humanities	4	0	0	8	0	4
4	70244	The effects of a gamified project based on historical thinking on the academic performance of primary school children	2021	Article	HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS	Arts & Humanities	4	0	0	5	0	3
4	70245	The Data on Gender Inequality in Philosophy: The Spanish Case	2020	Article	HYPATIA-A JOURNAL OF FEMINIST PHILOSOPHY	Arts & Humanities	4	0	0	5	0	1
4	70246	The Affective Politics of Resistance in the Work of Opal Palmer Adisa	2018	Article	CONTEMPORARY WOMENS WRITING	Arts & Humanities	4	0	0	0	2	1
4	63687	Mycobacterium leprae diversity and population dynamics in medieval Europe from novel ancient genomes	2021	Article	BMC BIOLOGY	Biology & Biochemistry	54	1	0	69	1	39
4	70247	Are plants living beings? Biases in the interpretation of landscape features by pre-service teachers	2019	Article	JOURNAL OF BIOLOGICAL EDUCATION	Biology & Biochemistry	16	2	0	0	0	2
4	70248	Solving a problem about cancer treatment: how does the use of the mitotic spindle model evolve during small group discussions?	2021	Article	JOURNAL OF BIOLOGICAL EDUCATION	Biology & Biochemistry	16	1	0	13	0	3
4	10953	Media use trajectories and risk of metabolic syndrome in European children and adolescents: the IDEFICS/I.Family cohort	2021	Article	INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY	Biology & Biochemistry	11	0	0	19	0	15
4	59731	Child stunting is associated with weaker human capital among native Amazonians	2018	Article	AMERICAN JOURNAL OF HUMAN BIOLOGY	Biology & Biochemistry	3	0	0	5	0	10
4	70249	The wolf is back! Revisiting the concept of the ecological niche to predict the viability of the wolf population with elementary students	2021	Article	JOURNAL OF BIOLOGICAL EDUCATION	Biology & Biochemistry	3	0	0	3	0	3
